RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
24174,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,213,113200,112800,112900,113500,114000,114100,114200,114600,115100,115800,116600,117200,117800,118500,119100,119600,120500,121400,122000,122600,123100,123400,123400,123600,124100,124700,124900,124700,124800,125500,126500,127300,127300,126700,126400,126400,126300,126000,125800,125700,125900,126100,126000,125800,126200,127100,128200,129000,129600,130200,131600,133200,133800,133700,134100,134500,134600,135400,136500,137300,137900,138700,139200,139400,139900,140400,140800,141400,142400,143700,144800,145900,147000,148100,149500,151100,152900,155000,157100,159200,161300,163400,165500,167700,170300,172900,174600,176000,177800,180400,183100,186300,190200,194600,199500,205100,211200,217900,224900,231700,238500,245600,252800,260000,267100,273900,280800,288600,296500,303100,309200,315600,321900,327900,334500,341600,347100,350500,353600,357800,363000,369700,378500,388200,395200,398500,400300,402100,403100,403300,403900,405000,404600,403200,401500,400000,398300,396300,394200,392200,387200,379600,371800,363200,351800,340300,329300,318000,307100,296700,286600,276900,266100,255100,245300,236400,226600,216100,206800,200800,197400,195000,193100,190800,194700,203800,209200,208000,208800,211100,211800,210700,210400,211700,212300,211300,208200,204200,202100,202400,203300,204700,206100,206300,205400,204400,204200,204800,205000,204000,202900,203500,205500,208300,211900,214700,216000,216600,216500,216900,217900,219200,221500,225700,229700,233100,235900,238800,241200,243600,245800,247300,248300,249900,252500,255900,258900,261300,262800,265300,268700,271500,274800,279300,283200,286900,291000,294100,295700,297000,298800,301600,305000,307700,310500,314000,316800,318000,318800,320100,321600,322700,325700,330600,334000,334900,336900,339900,342400,345100,349200,354100,358200,362200,366100,368500,370700,374400,378100,382000,384900,386200,387000
17882,East Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,222,132800,132600,131600,130200,129500,129700,130000,130200,130400,131100,131900,132500,133100,133600,134100,134600,135100,135500,135600,135500,135600,135400,134800,134000,133500,133500,133400,133500,133500,133500,133500,133800,133800,133700,134000,134300,134200,133900,133600,133400,133700,133900,134200,135000,136200,137300,138800,140600,142200,143500,145100,146200,146400,146200,146600,147200,147900,149000,149900,150400,150600,151200,152000,152800,153900,155400,157200,158800,160400,162700,164600,165900,167300,168600,169500,170800,172900,175300,177600,180000,182800,185600,188400,191100,193900,197300,201400,205300,208100,210700,213700,217100,220500,223600,228000,234400,241500,248200,255000,262400,270600,278500,286000,292300,298000,304100,310300,316700,323500,330000,336100,343200,351400,359600,368000,376900,383700,387900,391500,395100,398800,405200,414100,421400,425200,426000,425200,425300,426200,427900,430600,434400,437500,438800,437300,433800,429400,424900,420200,415300,407900,398800,390200,382200,372200,361300,348700,336000,325600,317500,309400,301400,292400,283700,276400,269700,262200,254000,246600,241700,239200,237400,235600,232700,236300,244000,247000,243400,242300,242100,242300,241700,241400,241700,243100,244600,244100,241300,239200,239100,239500,239600,240400,240800,239400,236900,235600,235300,234300,233200,232300,232500,233800,236700,240100,243900,247400,250200,252400,255400,258200,261100,265900,272000,276800,281700,286200,290700,295700,300300,303400,305500,307300,309600,312900,316500,319000,320800,323500,327200,330300,332900,334900,336500,337700,339200,341300,344200,347600,350900,353100,354200,355700,358000,360300,363100,366000,368400,371300,375500,379400,381400,384300,387700,389100,389300,391300,394300,396700,398800,401400,404500,407900,412300,415400,416600,418900,424200,429100,433200,436400,438600,439900
4406,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,250,174900,175200,175200,175000,174800,174400,174200,174100,174000,174200,174700,174800,174200,173700,173000,172300,172000,172300,172300,172600,173400,175000,176500,177700,178200,178800,179200,179300,179500,180500,181700,182800,183500,184200,185200,186600,188300,189900,191300,192600,193500,194200,195700,198100,200900,203800,206800,209000,210500,211900,213400,215500,217900,219800,221300,222700,224400,226600,228900,230600,231600,232500,233400,234900,236500,238200,239900,241700,243500,246000,249100,252200,255600,260000,264500,269100,274100,279100,283900,288900,294100,298900,303100,307200,312200,317200,322200,328100,335000,342500,350100,357500,364600,371200,377600,384700,393200,403500,415500,427500,439000,449000,458100,466400,473500,479700,487200,497300,508300,517900,526700,534000,539700,546000,555500,565700,574600,581500,586700,590800,594200,598100,603000,608000,610800,611200,609000,605500,603000,603300,605900,608600,609800,608700,604800,598400,590900,583300,576100,568100,555200,539400,524600,511000,497100,484600,471500,459300,449800,442300,435100,428400,420200,411400,403800,397100,389800,381700,375200,371500,369600,368200,367100,365400,371500,383300,391100,391300,391400,391600,392200,391500,389800,386300,382400,380600,379400,377600,375500,374500,373100,370800,367200,363500,360600,358900,356400,354000,352300,350900,349600,349500,351000,354800,360200,365400,368900,372000,376200,381600,386100,388800,392300,398600,406200,412500,417500,422800,428800,434400,438400,440500,439800,440100,442300,444800,447000,451700,456100,459200,462100,465600,469300,472000,473200,473900,475800,478600,480800,481600,482700,485200,487600,489500,491500,494600,497800,500200,502900,507000,511200,513700,516600,519800,521600,522700,526000,531000,534800,537000,539800,544100,548600,553500,557900,559900,562200,566900,572700,577300,579700,581200,583500
53636,Norwalk,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,277,142400,142400,142100,141700,141300,141000,140600,140200,139900,140200,140800,141100,141000,140800,140300,140000,139900,139900,140100,140500,141400,142700,144000,144600,145000,145500,146300,147200,147700,148200,149100,149900,149900,149800,150300,151100,151800,152400,152800,153600,154500,155300,156200,157400,159000,161000,163000,164400,165700,167000,168100,168800,169100,168800,168900,169600,170800,172300,174300,176400,178900,181900,184500,186100,187700,190400,193100,195400,196800,198300,200300,202800,205400,208000,210700,214400,218500,222500,226400,230500,234900,239300,243400,247400,250700,252800,254800,257400,261700,267200,272900,278500,285000,291000,296600,302200,308900,317600,328300,339100,349000,356900,362600,368100,374700,381500,387300,393100,399400,406700,413900,421200,428400,435600,442700,449400,454600,457900,461600,466400,471100,474700,478500,481600,482200,481500,481800,482300,481200,480300,481000,481500,481300,479700,476000,470200,463400,456400,449800,442400,433300,423900,413500,401700,389400,377700,365500,354500,345800,338500,331400,324400,317100,310500,304300,297800,290700,283300,276900,272900,271400,271400,272200,272900,276300,280100,283400,285900,288800,290900,294600,297600,298800,297300,295700,294800,294100,292400,290700,289100,288200,287800,286300,283900,281900,281000,279700,278800,277700,277600,277900,279400,281100,283300,285500,288200,290300,291700,293400,296200,299500,302300,305900,311000,316400,322800,329500,334900,339000,342500,344800,346600,348500,351300,354300,357200,359600,361800,364000,366800,369100,371300,374200,376200,377200,378500,380300,381000,382600,384500,386700,388500,390500,393000,395800,398500,401200,403800,406900,410200,413500,415400,417800,420900,423600,424800,426800,429500,431800,433400,435400,438400,441700,444900,446700,447200,448900,453500,457700,460600,462900,465600,467500
51861,El Monte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,279,137500,137600,137800,137900,137500,136800,136200,136100,136400,136700,137200,137600,137700,137600,137300,137400,137500,137500,137800,138000,138200,139000,140200,141000,141300,141500,141600,141800,142300,143100,143600,144000,144600,144900,144700,144800,145400,146100,146400,146600,147200,147900,148800,149700,151100,152700,154500,155900,157100,158500,159600,160300,160700,161300,161900,162900,164500,166200,168200,169800,170800,171700,173000,173900,174600,175900,177700,179700,182100,184900,187400,189500,191400,193500,197100,202100,207000,211300,215900,220200,223800,227000,230800,235500,240400,244800,248800,251600,254400,258200,263000,268100,273200,278300,283900,290700,298300,306700,315600,324900,334200,341900,347400,351900,356600,362500,368700,375300,382600,389600,395700,402600,410800,419000,427100,435200,441500,445300,447200,448400,449600,452100,455100,457700,459600,460100,459600,459000,457500,455900,457000,459500,460900,459400,456000,451400,446600,442500,438300,432300,423400,413700,403500,393700,384800,377200,370200,364200,358500,353000,348200,343900,339100,334300,330400,326900,322500,317000,311900,309100,308300,308300,308700,309300,314700,323500,329500,330000,330300,331400,332400,330700,328500,326800,324600,323000,322300,320500,317800,316200,315000,314600,313700,312300,310700,309700,309600,309800,308800,307700,307600,308100,309300,310900,313400,316300,318300,319000,320000,322600,326300,330000,334400,340200,346900,354100,361900,368900,374100,378600,382900,385800,387000,388200,389800,392900,395400,397300,399700,403800,408500,412500,415000,416500,417400,418300,419900,421700,423600,425600,425800,425300,425800,427700,430100,433500,435600,436800,439200,442900,446400,448200,450900,454500,456500,456300,457500,459800,462100,463900,467600,473100,478200,482400,485900,488300,491800,497200,501800,505400,509500,515000,519200
396054,Burbank,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,280,179100,179800,180200,180300,180700,181800,183200,184400,185600,187200,189300,191300,192600,193100,193100,192600,192700,193400,193900,194900,197300,199900,202100,204300,206800,209300,212200,215100,217700,219900,222700,225300,227200,228400,229700,230900,232100,233300,235100,237100,238700,239500,240600,242200,243900,246200,249100,251800,254400,257100,259200,260900,262400,264300,267100,270900,275000,279300,283300,286800,289000,289900,291000,292500,294800,298000,301500,304300,305600,307000,309500,312900,317900,325400,333000,340500,348200,354900,361000,367300,372900,378200,383500,388000,390600,392100,394900,400400,407700,415000,421900,429800,439300,449400,459200,470700,484900,499600,511200,518800,524600,529800,534600,539600,544900,549600,554900,561200,568300,577200,588800,601200,612600,622200,630300,636100,641600,646300,648900,649600,649000,648400,650800,654000,654500,654200,653700,652400,650800,650800,652000,653400,653500,650700,645100,639500,635100,629600,623700,617600,609500,600200,591500,581400,570700,562400,553800,544000,536000,530600,526100,522500,519100,516600,514300,510600,505300,499100,494600,492700,492400,492000,492200,493900,496500,499200,501500,503600,505400,506200,505500,505600,505900,505400,504700,504300,504400,503300,501400,499700,498900,496600,490800,480400,472200,469300,467400,462900,459900,457600,455200,455100,458200,462300,468500,479200,488600,492500,494300,498900,503400,507200,512100,518600,527000,537500,548700,556600,562000,568600,575400,579500,581500,585300,590400,594500,596600,601700,610200,616500,618900,621200,624800,627800,631700,637300,643600,648600,651100,651400,651400,654500,658300,660900,664000,669500,675000,679800,684500,690100,696500,700300,702300,704700,707500,710200,714500,719700,724600,728200,731900,736500,741000,745000,748100,751500,756900,763700,769000,773600,779200,785600,790100
14542,West Covina,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,301,154400,154800,154700,154400,154200,153800,153600,153800,154300,155100,156000,156500,156400,156400,156600,156800,156800,157300,158200,158900,159800,161300,162800,163700,164200,164400,164500,164700,165000,165600,166600,167400,167700,168200,169000,169700,170300,171300,172400,173400,174400,175500,176700,178400,180200,182100,184300,185900,186800,188100,189900,191900,193800,195300,196400,197700,199100,200700,202500,204200,206100,209000,212200,214500,215800,217400,219300,221400,224100,227300,230400,233400,236800,240200,243600,247300,251700,256200,260900,265600,269800,273100,276500,280600,284700,288100,291000,294800,299200,303700,308400,314100,320300,327600,335600,343300,351500,359900,368500,377300,386500,394300,400000,403800,408300,413300,418200,424100,431200,438100,444700,451600,459300,468000,477000,485800,492900,497500,501400,506300,510600,514400,519600,524200,525500,525100,524600,524300,522200,519400,518500,517800,516100,513600,509600,503700,497300,491100,485300,479100,469400,458700,448200,437100,425900,416400,405700,395900,389100,383800,378800,374400,369300,364400,360500,357000,352700,347800,343600,341400,340600,340300,340500,339700,345300,355100,361800,363300,365700,366000,367200,367800,368500,368000,367000,366100,365400,363700,361200,359000,356200,354900,354000,351900,348200,345800,344100,343100,341800,339700,338000,338000,338900,340700,343800,347600,350000,351300,352600,355300,358100,360800,364700,370700,378200,386300,394200,401600,408000,412800,417000,421700,424000,425800,429200,433800,436500,439200,441300,443600,446200,449600,451800,452500,452800,454100,454900,456000,458500,460700,461800,463300,465200,467200,469500,471400,472700,474100,476700,480200,483800,486000,488000,490000,492100,494200,498500,504000,508900,511900,515500,519800,523900,527800,531000,533300,536700,541000,544200,547700,551000,554300,557200
47762,South Gate,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,324,141900,142100,142300,142400,142400,142300,142100,141800,141900,142500,142900,142700,142600,142500,142300,141800,141400,141300,141300,141400,141500,142000,142800,143300,143500,143600,143300,143200,143500,144300,145300,146100,146000,145200,144900,145000,145000,145300,145800,146500,147100,147800,148400,149200,150300,151500,152700,153600,154500,155600,156900,158200,158900,158900,159100,159400,159900,160900,162200,163400,164500,166000,167600,169100,170200,171600,173000,174300,175900,178100,180500,183100,185500,187400,188800,189900,191700,193900,196400,199600,203100,206500,210100,214100,218100,221700,225200,229300,233300,237100,241400,246000,251000,256800,263200,269200,275100,281600,288800,297100,306600,315800,323500,330600,338200,345400,351600,357600,364200,371400,378300,384000,389700,396700,404800,412500,418800,422900,425800,429200,434600,442400,451600,459800,464800,466700,467000,467900,468100,467900,469300,472300,474200,474900,474400,472400,468600,464500,460600,456000,447600,437100,427900,418300,405800,392600,377500,361800,348800,338200,327900,318100,307400,297100,288100,279800,270600,260600,251400,245600,243000,241400,240400,239000,243500,251400,255100,253300,252900,252900,254600,256900,258100,258500,258800,258900,257800,256000,254500,254200,254300,254700,254300,253000,251100,248900,247000,245600,244600,243700,243800,245000,247600,251300,256300,261300,265100,268400,271100,273900,275200,275700,277600,282400,287900,294300,300300,305300,309800,313800,317300,320200,322000,323700,326300,328000,328600,329500,331300,333800,336300,337800,338900,340300,341900,343000,345300,349700,354500,357200,358000,358300,358800,360000,361900,365200,369100,372600,375800,379400,382800,385400,386500,387400,388700,391000,394000,397200,399300,401400,405400,409700,412200,414300,417200,419200,421300,424500,427800,431000,434600,438000,440000
26964,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,371,286800,285900,283400,282800,282700,283200,285100,287000,289400,293800,298700,302100,305600,309300,313000,316000,318300,321300,325400,329200,332500,338000,344200,349100,353000,356800,360500,365500,372600,378700,382000,385100,389400,391900,392400,392100,392500,394800,397700,400600,406300,412200,417100,420800,422900,423600,425400,427600,430700,435300,441600,448000,453400,457900,461400,464900,470100,476100,479800,480900,480800,483300,488800,495300,498700,501500,506100,512800,517400,520100,521400,522000,525600,535100,543700,547200,551400,558200,564500,570900,580300,593000,606900,620400,630200,634400,633200,633800,640500,649900,661700,680200,700300,715500,727800,741300,757300,776500,794700,807500,812200,814800,819300,824200,831700,847100,865400,886600,904000,913600,923700,940700,960100,977100,985200,984000,982800,980000,979100,985100,996500,1005000,1014900,1024000,1025900,1021600,1018600,1009700,994500,983600,979100,972500,970600,975600,983200,989100,993500,995200,999600,1003100,1007500,1010900,1007700,992400,971500,949700,931300,918800,911500,906700,903000,900800,904200,911200,911800,904500,896100,887900,876000,866900,864500,867900,868700,872700,852300,818800,803500,807100,803400,798600,798100,800200,803400,803000,798000,790600,793100,800100,800100,795600,792600,790200,789000,783500,774000,766700,766100,767800,768600,768300,771100,776600,783600,793000,802200,808700,811600,815400,823500,836500,855600,873500,889300,909300,929900,943600,955800,963900,968400,971500,969200,963000,971900,987300,995000,997000,1009800,1024000,1032900,1046700,1065100,1079900,1095300,1118600,1137700,1153400,1163400,1172400,1182300,1202900,1229900,1254800,1264800,1272500,1276800,1277100,1279600,1295600,1318400,1335600,1352300,1368900,1373300,1369200,1382100,1398600,1399300,1393100,1396100,1406100,1413200,1417700,1423000,1421100,1416500,1417700,1426200,1439400,1475700,1512800,1525300,1524500,1531600
42150,Hawthorne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367900,366600,365800,363400,360100,357500,356100,355500,354800,355300,356000,356300,355300,354500,354800,356300,354800,349800,344800,342400,342600,345100,347700,350600,353600,355700,356800,361000,365500,367500,371000,379900,389400,396800,402900,409100,415200,420000,423700,427300,428000,428700,432200,435600,437800,441700,445900,449200,451700,453200,453700,453400,454300,456800,459800,463400,467400,470800,474200,478700,483500,487800,491500,494600,496100,497200,500400,505500,511200,516100,521900,527200,528600,529000,534200,541600,547400,552200,556400,560500,564600,568600,571500,573500,577400,583800,589100,594400,599200,602600,604600
50677,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,437,163700,165200,166300,166700,166600,166300,166400,166700,166900,167600,168200,168300,168100,167900,167700,167700,167600,167200,166800,167000,167500,168900,170800,172000,171700,171300,171500,172600,174100,175900,177800,179400,180000,180500,181600,182300,182400,182900,184000,185300,186900,188400,189500,190600,192200,194200,196100,197800,199600,201200,202000,202500,203900,206100,207900,209400,211600,214800,218300,221300,223200,224700,226100,227200,228200,229500,230800,231800,232700,234100,235900,238700,243300,249200,254800,259600,263100,266100,269700,274300,279400,283800,287100,290100,293300,295700,298300,302200,307400,314200,323400,332700,340500,348000,355100,362400,370700,380200,390500,400300,408100,414400,419400,424500,430200,435700,441800,449800,458000,465300,472900,481400,489400,496300,503200,510800,517000,520600,523200,524000,523300,522100,522100,522800,524100,523900,521400,517800,515600,515500,516800,519000,521900,523900,522600,518500,514500,510500,504200,496100,487400,479100,470500,460800,452600,446900,442100,438000,434900,432000,429500,427900,426800,426400,425900,424700,423500,422100,421600,423500,425300,426000,427900,430700,432700,435400,440000,444200,446000,445000,442900,440800,439900,439900,440900,443700,448600,451200,450200,446300,440100,435000,431600,426900,421900,420200,419600,417600,415600,415300,415400,416100,418000,420000,422000,423600,425100,426300,428700,432100,433900,432800,434200,440700,448800,458400,467400,475600,483500,490500,492100,491900,491700,494100,500700,509400,516400,520400,526100,534400,539500,542600,546100,546400,546800,548800,547700,545700,546700,548500,550800,553600,555200,554600,555600,557800,560000,562500,564800,565700,567700,571900,571700,568500,568600,571900,575000,580800,587400,592800,597000,600000,603400,606700,609100,610400,612800,616300,620700,626000,632400,638200,641800
12292,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,462,158200,158300,158000,157700,157900,158200,158700,159400,160200,160800,161600,162600,163300,163500,163400,163200,163400,163900,164200,164700,165800,167700,169700,171200,172200,173100,174200,175000,175600,176700,178500,180000,180800,181500,182700,184100,185500,186800,187300,187800,189000,190800,192400,193800,195500,197500,199800,201900,204100,206300,208500,210000,211200,212500,214400,216700,219200,221600,224100,226300,227100,227700,229300,232100,234700,236800,238200,240100,242700,245800,249200,252500,256200,260900,265600,270400,275300,280000,285200,291000,296300,301000,305200,309000,313200,317700,322000,327100,333500,339900,345500,351400,358900,367300,375600,384900,396200,407800,419500,430800,439900,446800,453700,459300,463200,466700,470400,474400,480100,487500,496500,506000,515000,523200,531000,537300,542100,546100,549600,552600,553300,552300,551400,549600,546200,542300,538300,534900,532500,531000,530500,530200,529200,526700,521400,514500,508400,503300,498900,493800,485900,475800,464900,453600,442600,433300,423900,415400,409400,405400,401400,398200,395300,392400,389800,387200,384100,380100,377400,376900,377000,377000,378300,380300,383300,386800,389500,390200,390900,392700,394200,394200,393700,392800,390800,387300,383700,381400,379800,378500,376400,372900,369500,366000,362100,358200,354500,351200,349200,348500,348300,348900,350700,353500,356600,359500,362200,365800,369800,374900,381500,386800,391000,396700,404400,411800,418400,424400,429000,433300,437800,441500,442400,443600,445500,447300,446800,447200,449000,451400,453900,455500,454300,452400,453400,456900,460500,463800,467300,470300,473200,477200,481300,484600,487500,491600,495900,498800,501500,504800,508600,511100,513400,515700,516600,516600,519700,524200,527600,530100,533600,537800,542400,546700,549800,551500,554800,559500,563600,567300,569400,570000,570600
14634,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,477,163900,164700,164800,164600,164400,164100,163900,163900,164500,165800,167000,167900,168300,168600,169100,169600,169900,170500,171200,172000,172700,174000,175600,177300,178000,178400,178700,179300,180100,181200,182700,184100,185000,186000,187200,187600,187700,188300,189300,190300,191700,193300,195100,197100,198800,200200,201600,203200,205200,207900,210900,213500,214900,215700,216700,218100,219900,222100,224300,226400,228300,230700,233600,236000,237700,239600,241200,242700,245100,248400,252000,255900,259300,261600,263800,267300,272000,276900,282200,287900,293600,298400,302100,304500,307300,311000,315000,320000,326600,333400,339600,346100,352500,359600,367400,375700,385900,396700,405100,412000,418400,424000,430000,436300,442100,448000,454100,460100,465700,472000,480900,490300,499200,509000,518900,526700,532500,536200,539800,545000,550200,554800,559600,562600,562200,559800,556200,552800,551200,550800,551400,551800,551100,548900,545900,541900,536800,531000,524600,517000,506300,494800,484200,474500,464900,454900,442800,432200,424800,418900,413200,408500,404300,400200,395700,391000,385900,380000,374800,372100,371500,372300,374400,376300,378600,381800,384600,384600,385100,386900,387900,386000,383800,381500,378800,375200,372900,371800,369600,366600,363700,360800,358500,356700,354700,352400,350100,348200,346800,346100,346700,348200,350000,352600,357600,363000,365800,367000,369200,374000,379600,384000,387800,393800,399900,405100,410400,417300,423700,428600,433100,437000,437800,437800,439200,440900,442100,444500,447200,449700,452300,454500,454900,455300,458200,461100,463500,466900,470300,472200,474700,477800,480800,483100,484800,486300,488000,490700,495100,499500,502900,505400,505800,504200,503900,507600,513700,519800,524600,528700,532200,536300,542400,548700,552900,554400,556600,560600,564500,568000,571800,574700,576000
10723,Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,490,151500,151100,150800,150600,150500,150700,150600,150500,150500,151000,151400,151900,152400,153200,154200,155200,156000,156800,157400,157900,158500,159700,160900,162200,163500,164800,165400,165600,165900,166900,168400,169900,170900,171600,172300,173000,173600,174500,175000,175100,175600,176800,178000,179700,181700,183500,184700,186300,188000,189400,191100,193600,195600,197000,198900,200600,202000,204000,206400,208200,209500,211400,213800,216200,217900,219400,221100,223100,225100,227700,231400,234800,237800,240900,244400,247600,250300,252800,256100,260500,265600,271000,276100,280900,284700,287000,288900,292600,299200,306600,312500,317500,323200,328900,334200,340600,349000,358200,366700,375000,383100,391500,400700,409600,417600,424800,432000,439400,448000,457600,467200,475200,481500,487000,492600,498100,502800,505900,508100,510500,513500,517900,523800,529300,533100,534800,534900,535000,534500,534300,535600,536700,535900,534700,532400,528000,522600,516400,509900,502900,492500,480100,468200,456500,443900,431600,419100,408200,399400,391800,384600,378000,370500,363300,356900,350700,343500,335600,329500,326500,324600,322900,321900,319900,323100,330300,334500,334600,335500,335300,334700,333500,332900,332700,331400,329700,327400,324800,323300,322600,322100,322800,322100,319300,315700,312900,312100,313500,314600,314300,313600,314200,316100,318700,322100,325900,329300,332500,334600,337300,340600,343600,346600,351600,357300,364000,371200,378500,384500,389100,392600,394900,395300,396300,399000,403100,407200,410800,414000,417200,419700,420700,421200,421400,422700,424800,427700,430000,431700,432800,435000,437800,440700,443000,445900,449300,451300,452500,455800,460700,465400,468800,469800,469100,469500,472100,475500,479500,483600,487200,490200,493500,496200,498200,500600,503600,507300,512000,516800,521200,524600,528400,531700
